Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3102014;Bydgoszcz;Bydgoszcz;BZG,Bedgoszcza,Bidgosc,Bidgosca,Bidgoshch,Bidgoshh,Bidgošč,Bidgošča,Bidqos,Bintnkos,Brombarg,Bromberch,Bromberg,Bydgashch,Bydgoscius,Bydgoshh,Bydgostia,Bydgoszcz,Bydgoščius,Bydhost,Bydhošť,Bëdgòszcza,Bıdgoşç,Bıdqoş,bi de ge shen,bideugosyuchi,bidgoshchi,buidogoshuchu,bydghwshtsh,bydgwshch,bydgwsz,Μπιντγκός,Бидгошч,Бидгощ,Быдгашч,Быдгощ,בידגאש,בידגושץ,بيدغوشتش,بیدگوشچ,ბიდგოშჩი,ブィドゴシュチュ,比得哥什,비드고슈치;P;PPLA;PL;Poland;;73;0461;046101;;366452;;37;Europe/Warsaw;2021-12-22;Poland;53.1235,18.00762
3102444;Brzeszcze;Brzeszcze;Bresha,Brzeszcze,Bzesce,Bzhehshchy,Bzheshche,Bzheshhe,Bžešče,bu re shen qie,Бжешче,Бжеще,Бжэшчы,برزسزکزے,布熱什切;P;PPL;PL;Poland;;77;1213;121302;;11787;;252;Europe/Warsaw;2019-09-05;Poland;49.98203,19.15157
3102686;Bralin;Bralin;;P;PPLA3;PL;Poland;;86;3008;300802;;2500;;181;Europe/Warsaw;2010-10-16;Poland;51.28581,17.90325
3102909;Borek Wielkopolski;Borek Wielkopolski;Berck,Borck,Borek,Borek Wielkopolski,Borek-Vel'kopol'ski,Борек-Велькопольски;P;PPLA3;PL;Poland;PL;86;3004;300401;;2527;;123;Europe/Warsaw;2020-05-10;Poland;51.91674,17.24133
3102988;Bolesławiec;Boleslawiec;;P;PPL;PL;Poland;;74;1018;101801;;1500;;165;Europe/Warsaw;2010-09-09;Poland;51.19866,18.19147
3103884;Banie;Banie;Bahn,Bane,Comuna de Banie,Gmina Bane,Gmina Banie,Бане,Гмина Бане,Ґміна Бане;P;PPLA3;PL;Poland;PL;87;3206;320601;;1967;;54;Europe/Warsaw;2011-07-31;Poland;53.10031,14.66228
7535582;Izabelin;Izabelin;;P;PPLA3;PL;Poland;;78;1432;143202;;3045;;84;Europe/Warsaw;2010-09-19;Poland;52.29992,20.81729
7576212;Kocierzew Południowy;Kocierzew Poludniowy;Comuna de Kocierzew Poludniowy,Comuna de Kocierzew Południowy,Gmina Kocezhev-Poludn'ovi,Gmina Kocierzew Poludniowy,Gmina Kocierzew Południowy,Kocezhev-Poludnjovy,Коцежев-Полуднёвы,Ґміна Коцежев-Полудньови;P;PPLA3;PL;Poland;;74;1005;100506;;395;;96;Europe/Warsaw;2013-07-14;Poland;52.21728,20.01812
3091760;Miłoradz;Miloradz;Mielenz,Miloradz,Miłoradz;P;PPL;PL;Poland;;82;2209;220906;;1114;;5;Europe/Warsaw;2010-09-05;Poland;54.01392,18.91846
3091838;Mikołajki Pomorskie;Mikolajki Pomorskie;Mikolajki,Mikolajki Pomorskie,Mikolajki-Pomorske,Mikołajki,Mikołajki Pomorskie,Niklaskirchen,Nikolaiken,Миколайки-Поморске;P;PPL;PL;Poland;;82;2216;221602;;1416;;79;Europe/Warsaw;2010-09-05;Poland;53.85131,19.16574
3092044;Michałowice;Michalowice;;P;PPLA3;PL;Poland;;77;1206;120608;;1600;;247;Europe/Warsaw;2010-10-30;Poland;50.15898,19.98044
3092906;Lubliniec;Lubliniec;Liublinecas,Ljublinec,Ljublinec',Lublinec,Lublineca,Lublinek,Lubliniec,Lublinitz,Lubliņeca,Lublynec,Lublyńec,lu bu li nie ci,ruburinyetsu,Лублињец,Люблинец,Люблінець,ルブリニェツ,盧布利涅茨;P;PPL;PL;Poland;;83;2407;240701;;23784;;258;Europe/Warsaw;2021-11-19;Poland;50.66897,18.6844
3093150;Łobżenica;Lobzenica;Lobsens,Lobzenica,Lobzhenica,Lobzhenicja,Lobžeņica,wo bu re ni cha,Łobzenica,Łobżenica,Лобженица,Лобжениця,Лобжењица,沃布熱尼察;P;PPLA3;PL;Poland;PL;86;3019;301904;;3211;;104;Europe/Warsaw;2010-10-16;Poland;53.26244,17.25574
3093692;Legnica;Legnica;Legnica,Legnicja,Legņica,Lehnice,Liegnitz,Lignica,Lignitium,Ligńica,Ljagnica,lai ge ni cha,legeunicha,lghnytsa,lgnytsa,lgnyzh,regunitsua,Легница,Легниця,Легњица,Лягніца,Լեգնիցա,לגניצה,لغنيتسا,لگنیتسا,レグニツァ,萊格尼察,레그니차;P;PPLA3;PL;Poland;;72;0262;026201;;106033;;121;Europe/Warsaw;2019-09-05;Poland;51.21006,16.1619
3094017;Lądek;Ladek;;P;PPLA3;PL;Poland;;86;3023;302302;;790;;96;Europe/Warsaw;2010-10-16;Poland;52.20929,17.92994
3094105;Kwaczała;Kwaczala;;P;PPL;PL;Poland;;77;1203;120301;;1857;;251;Europe/Warsaw;2010-10-23;Poland;50.06408,19.49215
3094690;Krobia;Krobia;Krobia,Krobija,Krobja,ke luo bi ya,Кробя,Кробія,Кробја,克羅比亞;P;PPLA3;PL;Poland;;86;3004;300403;;4060;;118;Europe/Warsaw;2010-10-28;Poland;51.77405,16.98237
3095202;Korfantów;Korfantow;Friedland,Friedland in Oberschlesien,Korfantov,Korfantova,Korfantow,Korfantuv,Korfantów,ke er fan tu fu,Корфантов,Корфантув,科爾凡圖夫;P;PPLA3;PL;Poland;PL;79;1607;160703;;1940;;200;Europe/Warsaw;2010-09-25;Poland;50.48894,17.59898
3096160;Kleczew;Kleczew;Kleceva,Klechev,Kleczew,Klečeva,ke lai qie fu,qlzb,Клечев,קלצב,克萊切夫;P;PPLA3;PL;Poland;;86;3010;301004;;4217;;96;Europe/Warsaw;2014-06-27;Poland;52.37057,18.17714
3097339;Jaworze;Jaworze;;P;PPL;PL;Poland;;83;2402;240206;;6723;;381;Europe/Warsaw;2010-09-06;Poland;49.79351,18.9479
3097367;Jawor;Jawor;Jauer,Javor,Javora,Javoras,Jawor,ya wo er,Јавор,Явор,יאבור,亚沃尔;P;PPLA3;PL;Poland;;72;0205;020501;;23865;;206;Europe/Warsaw;2011-07-31;Poland;51.05132,16.19347
3097409;Jastrzębia Góra;Jastrzebia Gora;;P;PPL;PL;Poland;;82;2211;221104;;1068;;33;Europe/Warsaw;2010-09-07;Poland;54.83135,18.31301
3097865;Istebna;Istebna;Istebna,Istebno,Istempna,Ιστέμπνα;P;PPL;PL;Poland;;83;2403;240309;;4895;;617;Europe/Warsaw;2010-09-06;Poland;49.56319,18.90567
3097872;Inowrocław;Inowroclaw;Hohensalza,Inauroclau,Inovroclav,Inovroclava,Inovroclavas,Inovrotslav,Inowraclaw,Inowracław,Inowroclaw,Inowrocław,Irownoclaw,inovurotsuwafu,xi nxw rxtswaf,yi nuo fu luo ci wa fu,Інаўроцлаў,Іновроцлав,Иновроцлав,อีนอวรอตสวัฟ,イノヴロツワフ,伊诺弗罗茨瓦夫;P;PPLA3;PL;Poland;;73;0407;040701;;77597;;98;Europe/Warsaw;2019-09-05;Poland;52.79886,18.26387
3098288;Grodzisk Wielkopolski;Grodzisk Wielkopolski;Didziosios Lenkijos Grodziskas,Didžiosios Lenkijos Grodziskas,Gratz,Grodzhisk Velkopolski,Grodzis'k-Velikopol's'kij,Grodzisk,Grodzisk Wielkopolski,Grodzisk-Vel'kopol'skij,Grodziska Velkopolska,Grätz,da bo lan de qu ge luo ji si ke,Гроджиск Велкополски,Гродзиск-Велькопольский,Гродзиськ-Великопольський,Грођиск Вјелкополски,大波蘭地區格羅濟斯克;P;PPLA3;PL;Poland;;86;3005;300502;;13826;;86;Europe/Warsaw;2011-07-31;Poland;52.22762,16.36534
3098702;Gorzyce Wielkie;Gorzyce Wielkie;;P;PPL;PL;Poland;;86;3017;301704;;2076;;139;Europe/Warsaw;2010-09-21;Poland;51.63725,17.72953
3099113;Gnieżdżewo;Gniezdzewo;;P;PPL;PL;Poland;;82;2211;221107;;1113;;13;Europe/Warsaw;2010-10-21;Poland;54.74741,18.37944
753053;Żurawiczki;Zurawiczki;;P;PPL;PL;Poland;;80;1814;181409;;1247;;190;Europe/Warsaw;2010-10-13;Poland;50.0137,22.49949
753531;Zbuczyn;Zbuczyn;Zbuchinka,Zbuczyn,Збучинка;P;PPLA3;PL;Poland;;78;1426;142613;;1836;;159;Europe/Warsaw;2010-09-19;Poland;52.08974,22.43829
755919;Wieczfnia Kościelna;Wieczfnia Koscielna;Wieczfnia,Wieczfnia Koscielna,Wieczfnia Kościelna;P;PPLA3;PL;Poland;PL;78;1413;141309;;337;;157;Europe/Warsaw;2010-09-18;Poland;53.19534,20.47637
756748;Tryńcza;Tryncza;;P;PPLA3;PL;Poland;;80;1814;181408;;1325;;175;Europe/Warsaw;2010-09-27;Poland;50.16087,22.55008
758651;Sokółka;Sokolka;Sakulka,Sokola,Sokolka,Sokulka,Sokółka,suo ku wu ka,swqwlqh,Сакулка,Соколка,Сокулка,סוקולקה,索庫烏卡;P;PPLA3;PL;Poland;;81;2011;201108;;19079;;174;Europe/Warsaw;2019-09-05;Poland;53.40715,23.50228
759064;Skórzec;Skorzec;;P;PPLA3;PL;Poland;;78;1426;142609;;969;;161;Europe/Warsaw;2010-09-19;Poland;52.10727,22.13052
759579;Sarnaki;Sarnaki;Comuna de Sarnaki,Gmina Sarnaki,Sarnaki,Sarnaku valscius,Sarnakų valsčius,Сарнаки,Ґміна Сарнакі;P;PPL;PL;Poland;;78;1410;141005;;1194;;141;Europe/Warsaw;2010-09-05;Poland;52.31504,22.89044
760084;Rudka;Rudka;Comuna Rudka,Comuna de Rudka,Gmina Rudka,Rudka,Rudkos valscius,Rudkos valsčius,Рудка,Ґміна Рудка;P;PPL;PL;Poland;;81;2003;200307;;1400;;136;Europe/Warsaw;2010-09-05;Poland;52.72439,22.72676
761331;Pozezdrze;Pozezdrze;Grossgarten,Possessern,Pozedrze,Pozezdrze,Pozezdzhe,Позездже;P;PPL;PL;Poland;;85;2819;281902;;1320;;135;Europe/Warsaw;2010-09-09;Poland;54.14147,21.8597
762126;Piskorowice;Piskorowice;;P;PPL;PL;Poland;;80;1808;180804;;1116;;170;Europe/Warsaw;2010-10-13;Poland;50.23579,22.52867
762331;Piekoszów;Piekoszow;;P;PPLA3;PL;Poland;;84;2604;260414;;2671;;276;Europe/Warsaw;2010-10-12;Poland;50.88035,20.46418
762788;Otwock;Otwock;Otvoc'k,Otvock,Otvocka,Otvockas,Otvotsk,Otwock,ao te wo ci ke,Отвоцк,Отвоцьк,אוטבוצק,אטוואצק,奧特沃茨克;P;PPLA3;PL;Poland;PL;78;1417;141702;;43388;;94;Europe/Warsaw;2011-07-31;Poland;52.10577,21.26129
763245;Olszana;Olszana;Olszana,Olszanka;P;PPL;PL;Poland;PL;77;1210;121014;;1107;;374;Europe/Warsaw;2010-10-30;Poland;49.56748,20.52126
763361;Ojrzeń;Ojrzen;;P;PPLA3;PL;Poland;;78;1402;140206;;750;;105;Europe/Warsaw;2010-09-17;Poland;52.7657,20.54315
763513;Nur;Nur;Nur,Нур;P;PPLA3;PL;Poland;;78;1416;141606;;760;;115;Europe/Warsaw;2011-01-08;Poland;52.66826,22.32207
763523;Nowy Targ;Nowy Targ;Naujasis Targas,Novi Targ,Novi Targa,Novij Targ,Novy Targ,Novy-Targ,Novyy Targ,Nový Targ,Nowy Targ,novi-tʼargi,xin ta er ge,Нови Тарг,Новий Тарг,Новы-Тарг,נובי טארג,ნოვი-ტარგი,ノヴィ・タルク,新塔爾格;P;PPLA2;PL;Poland;;77;1211;121101;;33763;;595;Europe/Warsaw;2010-10-30;Poland;49.47783,20.03228
763783;Nowa Dęba;Nowa Deba;Nova Demba,Nova-Demba,Nowa Deba,Nowa Dęba,xin deng ba,Нова Демба,Нова-Демба,新登巴;P;PPLA3;PL;Poland;;80;1820;182004;;11489;;162;Europe/Warsaw;2010-10-14;Poland;50.42974,21.75078
763982;Niedźwiedź;Niedzwiedz;;P;PPL;PL;Poland;;77;1207;120710;;1400;;495;Europe/Warsaw;2010-09-11;Poland;49.621,20.07794
764679;Mińsk Mazowiecki;Minsk Mazowiecki;Mazovijos Minskas,Min'sk Mazavecki,Min'sk-Mazovecki,Min'sk-Mazoveckij,Mins'k-Mazovec'kij,Minsk,Minsk Mazovecki,Minsk Mazovjecki,Minsk Mazowiecki,Minsk-Mazovetskiy,Minska Mazovecka,Mińsk Mazowiecki,Miņska Mazovecka,Novo-Minsk,ma zuo fu she de qu ming si ke,mynsq mzwbyyzqy,Минск Мазовецки,Миньск-Мазовецки,Миньск-Мазовецкий,Мињск Мазовјецки,Мінськ-Мазовецький,Міньск Мазавецкі,Ново-Минск,מינסק מזובייצקי,馬佐夫舍地區明斯克;P;PPLA2;PL;Poland;;78;1412;141201;;37027;;150;Europe/Warsaw;2019-09-05;Poland;52.17935,21.57251
764740;Milejów;Milejow;;P;PPLA3;PL;Poland;;75;0610;061004;;2676;;168;Europe/Warsaw;2010-10-16;Poland;51.23226,22.92443
764741;Milejczyce;Milejczyce;Milejchice,Milejczyce,Милейчице;P;PPL;PL;Poland;;81;2010;201006;;1100;;163;Europe/Warsaw;2010-09-05;Poland;52.51967,23.13206
765995;Łopiennik Górny;Lopiennik Gorny;Lopiennik Gorny,Lopiennik Lacki,Łopiennik Górny,Łopiennik Lacki;P;PPLA3;PL;Poland;PL;75;0606;060607;;563;;193;Europe/Warsaw;2010-10-16;Poland;51.0408,23.01833
766027;Łomża;Lomza;Lomsa,Lomza,Lomzha,Lomža,lwmzh,uomuja,wo mu zha,womja,wxm cha,Łomża,Ломжа,לומזה,วอมชา,ウォムジャ,沃姆扎,웜자;P;PPL;PL;Poland;;81;2062;206201;;63723;;103;Europe/Warsaw;2019-09-05;Poland;53.17806,22.05935
766193;Lipnik;Lipnik;;P;PPLA3;PL;Poland;;84;2606;260603;;400;;256;Europe/Warsaw;2010-09-26;Poland;50.72977,21.49389
767300;Krzemienica;Krzemienica;;P;PPL;PL;Poland;;80;1810;181003;;2664;;221;Europe/Warsaw;2010-10-13;Poland;50.0621,22.18054
768341;Komarów-Osada;Komarow-Osada;;P;PPLA3;PL;Poland;;75;0620;062003;;1044;;222;Europe/Warsaw;2018-10-04;Poland;50.62888,23.4774
770033;Jodłówka;Jodlowka;;P;PPL;PL;Poland;;77;1201;120107;;1400;;212;Europe/Warsaw;2010-10-17;Poland;49.99295,20.54821
770148;Jedwabno;Jedwabno;Edvabno,Gedwangen,Jedwabno,Едвабно;P;PPL;PL;Poland;PL;85;2817;281703;;1125;;139;Europe/Warsaw;2010-09-09;Poland;53.5299,20.72657
770221;Jawornik Polski;Jawornik Polski;;P;PPLA3;PL;Poland;;80;1814;181404;;1122;;286;Europe/Warsaw;2010-09-27;Poland;49.89082,22.28868
770395;Jarczów;Jarczow;;P;PPLA3;PL;Poland;;75;0618;061803;;876;;237;Europe/Warsaw;2010-10-14;Poland;50.42438,23.58576
771165;Haczów;Haczow;hachyf,هاچیف;P;PPLA3;PL;Poland;;80;1802;180204;;3370;;284;Europe/Warsaw;2010-09-24;Poland;49.66152,21.8979
771313;Grybów;Grybow;Gribiv,Gribov,Gribova,Grybow,Grybuv,Grybów,ge lei bu fu,grybwb,Грибов,Грибів,Грыбув,גריבאוו,גריבוב,格雷布夫;P;PPL;PL;Poland;;77;1210;121001;;5994;;329;Europe/Warsaw;2010-09-11;Poland;49.62439,20.94797
772896;Dubienka;Dubienka;;P;PPL;PL;Poland;;75;0603;060305;;1042;;179;Europe/Warsaw;2010-09-09;Poland;51.04862,23.89252
773050;Domanice;Domanice;;P;PPLA3;PL;Poland;;78;1426;142601;;304;;169;Europe/Warsaw;2010-09-19;Poland;52.03739,22.17642
773217;Długosiodło;Dlugosiodlo;Dlugosedlo,Dlugosiodlo,Długosiodło,Длугоседло;P;PPL;PL;Poland;;78;1435;143502;;2020;;102;Europe/Warsaw;2010-09-12;Poland;52.75998,21.59183
773738;Czerwonka;Czerwonka;Czerwonka Wloscianska (do 1999),Czerwonka Włościańska (do 1999);P;PPLA3;PL;Poland;;78;1411;141102;;150;;112;Europe/Warsaw;2010-09-18;Poland;52.89254,21.21494
773765;Czerniewice;Czerniewice;Czerniewice;P;PPLA3;PL;Poland;;74;1016;101604;;730;;175;Europe/Warsaw;2010-10-15;Poland;51.65419,20.15553
773898;Czarnochowice;Czarnochowice;;P;PPL;PL;Poland;;77;1219;121905;;1245;;224;Europe/Warsaw;2010-10-29;Poland;50.00471,20.0679
774090;Cisna;Cisna;Tisna,Тісна;P;PPLA3;PL;Poland;;80;1821;182102;;460;;560;Europe/Warsaw;2012-10-01;Poland;49.21328,22.32795
775860;Błędów;Bledow;;P;PPL;PL;Poland;;78;1406;140602;;1098;;156;Europe/Warsaw;2010-09-28;Poland;51.77767,20.69798
776069;Białystok;Bialystok;Balstoge,Balstogė,Belastok,Belostok,Belostoko,Bialistok,Bialystok,Białystok,Bilostok,Bjalistok,Bjalistoka,Bjalistoko,Bjelostock,Bjolystok,Bjołystok,Byelostok,QYY,bi ya wei si tuo ke,biawiseutokeu,byalystwk,byauisutoku,byawystwk,Μπιάλιστοκ,Беласток,Белосток,Бялисток,Білосток,Бјалисток,ביאליסטאק,ביאליסטוק,بیالیستوک,بیاویستوک,ბელოსტოკი,ビャウィストク,比亚韦斯托克,비아위스토크;P;PPLA;PL;Poland;;81;2061;206101;;291855;;135;Europe/Warsaw;2021-08-03;Poland;53.13333,23.16433
776175;Biała Podlaska;Biala Podlaska;Alba,BXP,Biala Podlaska,Biała Podlaska,Bila Pidljas'ka,Bjala Podlaska,Bjala Podljaska,Bjala-Padljaska,Bjala-Podljaska,Palenkes Biala,Palenkės Biala,bi ya wa-bo de la si ka,biawapodeullaseuka,Бяла Подляска,Бяла-Падляска,Бяла-Подляска,Біла Підляська,Бјала Подласка,ביאלא פודולסק,ביאלע,比亞瓦-波德拉斯卡,비아와포들라스카;P;PPLA2;PL;Poland;;75;0661;066101;;57541;;142;Europe/Warsaw;2019-09-05;Poland;52.03238,23.11652
3080251;Zgierz;Zgierz;Zgeza,Zgezas,Zgezh,Zgeža,Zgežas,Zgierz,Zgjezh,Znkies,ci gai ri,jeugiesi,sex keiyr ch,zgyyz,zugyeshi,Ζγκιες,Згеж,Згјеж,זגייז,เซอเกียร์ช,ズギェシ,兹盖日,즈기에시;P;PPLA2;PL;Poland;;74;1020;102003;;58036;;187;Europe/Warsaw;2019-09-05;Poland;51.85561,19.40623
3080414;Zduńska Wola;Zdunska Wola;Zdun'skaja-Volja,Zduns'ka Volja,Zdunska Vola,Zdunska Volia,Zdunska Volja,Zdunska Wola,Zduńska Wola,Zduņska Vola,zdwnsqh wwlh,zi dui si ka wo la,Здунска Воля,Здунська Воля,Здуньская-Воля,Здуњска Вола,זדונסקה וולה,茲敦斯卡沃拉;P;PPLA2;PL;Poland;;74;1019;101901;;44515;;180;Europe/Warsaw;2010-10-21;Poland;51.59915,18.93974
3080866;Zakopane;Zakopane;QAZ,Zakapaneh,Zakopane,Zakopané,Zakopanė,jakopane,zakopane,zha ke pa nei,zkwbn,zkwpana,Закапанэ,Закопане,זאקופנה,زكوبن,زکوپانا,ზაკოპანე,ザコパネ,扎科帕內,자코파네;P;PPL;PL;Poland;;77;1217;121701;;27266;;819;Europe/Warsaw;2021-11-19;Poland;49.29899,19.94885
3081430;Wołów;Wolow;Volov,Volova,Voluv,Wohlau,Wolow,Wołów,wo wu fu,Волов,Волув,沃武夫;P;PPL;PL;Poland;;72;0222;022203;;12276;;113;Europe/Warsaw;2010-09-12;Poland;51.33656,16.64429
3081680;Wodzierady;Wodzierady;;P;PPLA3;PL;Poland;;74;1003;100305;;239;;161;Europe/Warsaw;2010-10-16;Poland;51.71826,19.15123
3081818;Witnica;Witnica;Vietz,Vietz Ostbahnhof,Vitnica,Vitnicja,Vitņica,Wicno,Witnica,wei te ni cha,Витница,Витњица,Вітниця,維特尼察;P;PPLA3;PL;Poland;;76;0801;080107;;6821;;22;Europe/Warsaw;2010-10-16;Poland;52.67318,14.89765
3082333;Większyce;Wiekszyce;Wiegschuetz,Wiegschütz,Wiekszyce,Większyce;P;PPL;PL;Poland;;79;1603;160306;;1055;;189;Europe/Warsaw;2019-02-17;Poland;50.33659,18.10221
3082938;Twardogóra;Twardogora;Festenberg,Tvardogora,Tvardogura,Twarda Gora,Twarda Góra,Twardogora,Twardogóra,te wa er duo gu la,Твардогора,Твардогура,Твардоґура,特瓦爾多古拉;P;PPL;PL;Poland;PL;72;0214;021408;;6840;;181;Europe/Warsaw;2010-09-12;Poland;51.36487,17.46878
3082945;Tuszyn;Tuszyn;Tushin,Tusina,Tuszyn,Tušina,tu shen,twchyn,Тушин,توچین,圖申;P;PPLA3;PL;Poland;;74;1006;100611;;7124;;209;Europe/Warsaw;2011-07-31;Poland;51.60949,19.53009
3082966;Turza Śląska;Turza Slaska;Turza,Turza Slaska,Turza Śląska;P;PPL;PL;Poland;PL;83;2415;241506;;3085;;225;Europe/Warsaw;2010-09-06;Poland;49.97231,18.43781
3083442;Tarnowo Podgórne;Tarnowo Podgorne;;P;PPLA3;PL;Poland;;86;3021;302117;;4235;;97;Europe/Warsaw;2010-10-16;Poland;52.46642,16.66326
3083664;Szlichtyngowa;Szlichtyngowa;Schlichtingsheim,Shlikhtingova,Shlikhtyngova,Slihtingova,Szlichtinkowo,Szlichtyngowa,shen li he teng ge wa,Šlihtingova,Шлихтингова,Шлихтынгова,Шліхтинґова,什利赫滕戈瓦;P;PPLA3;PL;Poland;;76;0812;081202;;1372;;79;Europe/Warsaw;2020-04-22;Poland;51.71222,16.24427
3083921;Syców;Sycow;Gross Wartenberg,Sicov,Sicova,Sicuv,Sycow,Sycuv,Sycuw,Syców,Sycůw,se chu fu,Сицов,Сицув,Сыцув,瑟楚夫;P;PPL;PL;Poland;;72;0214;021407;;10809;;169;Europe/Warsaw;2010-09-12;Poland;51.30814,17.71979
3084130;Swarzędz;Swarzedz;Grzymolowo,Schwarsentz,Svazendza,Svazendzas,Svazhehndz,Svazhendz,Svažendza,Svažendzas,Swarzedz,Swarzędz,si wa ren ci,Сважендз,Сважэндз,斯瓦任兹;P;PPLA3;PL;Poland;;86;3021;302116;;29010;;92;Europe/Warsaw;2020-04-21;Poland;52.41289,17.08503
3084258;Suchy Las;Suchy Las;;P;PPLA3;PL;Poland;;86;3021;302115;;4367;;102;Europe/Warsaw;2010-10-16;Poland;52.47308,16.87745
3084404;Strzelin;Strzelin;Comuna de Strzelin,Gmina Strzelin,Gmina Stshelin,Strehlen,Strzelin,Stshelin,Стшелин,Ґміна Стшелін;P;PPL;PL;Poland;;72;0217;021704;;12394;;164;Europe/Warsaw;2010-09-12;Poland;50.78157,17.06477
3084414;Strzelce Wielkie;Strzelce Wielkie;Strzelce Wielki,Strzelce Wielkie;P;PPL;PL;Poland;;74;1009;100907;;1100;;217;Europe/Warsaw;2010-09-06;Poland;51.1394,19.14539
3084641;Stężyca;Stezyca;Gmina Stazeca,Gmina Stenzhicja,Gmina Stezyca,Gmina Stãżëca,Gmina Stężyca,Stenzhica,Stezyca,Stezyca Krolewska,Stężyca,Stężyca Królewska,Стенжица,Ґміна Стенжиця;P;PPL;PL;Poland;PL;82;2205;220506;;2200;;165;Europe/Warsaw;2010-09-13;Poland;54.20593,17.95569
3084840;Stargard;Stargard;Stargard,Stargard Shchechinski,Stargard Szczecinski,Stargard Szczeciński,Stargard-Shhecins'kij,Stargarda,Stargardas,Stargardia,Starnkarnt,Starogrod,Storgard,Stôrgard,Szczecinski Stargard,Szczećiński Stargard,astargart ashchchynsky,s tar kard chche ching ski,seutaleugaleuteusyuchechinseuki,shen qie qing jiu cheng,starghard ztsysynsky,sutarugaruto,Στάργκαρντ,Старгард,Старгард Шчечински,Старгард-Щецинський,استارگارت اشچچینسکی,ستارغارد زتسيسينسكي,สตาร์การ์ดชเชชีงสกี,スタルガルト,什切青旧城,스타르가르트슈체친스키;P;PPLA2;PL;Poland;;87;3214;321401;;71224;;21;Europe/Warsaw;2019-09-05;Poland;53.33672,15.0499
3084953;Stara Kiszewa;Stara Kiszewa;Kiszewa Stara,Stara Kiszewa,Staro Cziszewa,Starô Cziszewa;P;PPL;PL;Poland;PL;82;2206;220608;;1480;;122;Europe/Warsaw;2010-09-13;Poland;53.99006,18.16958
3085045;Środa Wielkopolska;Sroda Wielkopolska;Didziosios Lenkijos Sroda,Didžiosios Lenkijos Sroda,S'roda-Vel'kapol'ska,S'roda-Vel'kopol'ska,S'roda-Velikopol's'ka,Schroda,Shroda Velkopolska,Sroda,Sroda Velkopolska,Sroda Vjelkopolska,Sroda Wielkopolska,da bo lan de qu xi luo da,Środa,Środa Wielkopolska,Срода Вјелкополска,Сьрода-Великопольська,Сьрода-Велькапольска,Сьрода-Велькопольска,Шрода Велкополска,大波蘭地區希羅達;P;PPLA2;PL;Poland;;86;3025;302504;;21757;;92;Europe/Warsaw;2019-09-05;Poland;52.22843,17.27617
3085414;Smętowo Graniczne;Smetowo Graniczne;;P;PPL;PL;Poland;;82;2213;221311;;3000;;84;Europe/Warsaw;2010-09-13;Poland;53.74638,18.68586
3085668;Skrzyszów;Skrzyszow;Skrzyszow,Skrzyszów;P;PPL;PL;Poland;;83;2415;241505;;3429;;258;Europe/Warsaw;2010-09-06;Poland;49.94873,18.48879
3085826;Skarszewy;Skarszewy;Skarsevi,Skarshevi,Skarshevy,Skarszewe,Skarszewy,Skarszewë,Skarševi,si ka er xie wei,Скаршеви,Скаршевы,斯卡爾謝維;P;PPL;PL;Poland;;82;2213;221309;;6942;;112;Europe/Warsaw;2010-09-13;Poland;54.06911,18.44416
3085945;Sieroszewice;Sieroszewice;;P;PPLA3;PL;Poland;;86;3017;301707;;1014;;149;Europe/Warsaw;2010-10-16;Poland;51.63347,17.972
3085970;Sierakowice;Sierakowice;Gmina Serakovice,Gmina Sierakowice,Gmina Srokojce,Gmina Srôkòjce,Serakovice,Сераковице,Ґміна Сераковіце;P;PPL;PL;Poland;;82;2205;220504;;7068;;215;Europe/Warsaw;2010-09-13;Poland;54.3461,17.89252
3086796;Rudawa;Rudawa;Rudava,Rydava,Рyдaвa,Рудава;P;PPL;PL;Poland;;77;1206;120616;;1720;;259;Europe/Warsaw;2010-10-21;Poland;50.12151,19.71239
3087691;Puck;Puck;Puck,Putzig,Pùck,Пуцк;P;PPLA2;PL;Poland;;82;2211;221103;;11415;;14;Europe/Warsaw;2014-06-26;Poland;54.7179,18.40841
3087740;Psary;Psary;Psary;P;PPL;PL;Poland;;72;0220;022004;;1018;;113;Europe/Warsaw;2010-09-21;Poland;51.18712,17.03173
3087920;Przeworno;Przeworno;Prieborn,Przeworno;P;PPL;PL;Poland;PL;72;0217;021703;;1259;;188;Europe/Warsaw;2010-09-12;Poland;50.68629,17.16588
3089217;Piaski;Piaski;Comuna de Piaski,Gmina Piaski,Gmina Pjaski,Pjaski,Пяски,Ґміна Пяскі;P;PPLA3;PL;Poland;;86;3004;300405;;3157;;98;Europe/Warsaw;2011-07-31;Poland;51.88497,17.07293
3089547;Pakość;Pakosc;Pakosc,Pakosc',Pakosca,Pakoshc,Pakość,pa ke xi qi,Пакосць,Пакошћ,帕科希奇;P;PPLA3;PL;Poland;;73;0407;040707;;5762;;80;Europe/Warsaw;2014-06-27;Poland;52.80178,18.0853
